data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8011709,466,MLI4890,4890,"15 March 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Civilians (Mali)","Health Workers (Mali); Labour Group (Mali)",7,27,"Western Africa",Mali,Sikasso,Koutiala,"Diouradougou Kafo",Tiere,11.9002,-5.4057,1,"Bamada; Whatsapp; Signal; Essor","New media-National","On 15 March 2021, presumed Katiba Macina (JNIM) militants abducted four health workers and two drivers together with their two vehicles in the village of Tiere (Koutiala, Sikasso). The abductees were released on March 16.",0,1622068033,MLI
8011711,854,BFO4450,4450,"15 March 2021",2021,1,Riots,"Violent demonstration","Rioters (Burkina Faso)",,5,"Koglweogo Militia",,3,35,"Western Africa","Burkina Faso",Nord,Zondoma,Boussou,Bangasse,13.0998,-2.5999,1,Facebook,"New media","On 15 March 2021, a number of villagers burned the Koglweogo headquarters in Bangasse (Boussou, Zondoma). The reaction came in response to the death of a presumed thief who reportedly died after being forced by the Koglweogo to eat donkey meat and bones. [size=no report]",0,1622068033,BFA
8011715,854,BFO4448,4448,"15 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Burkina Faso)",,6,,,0,60,"Western Africa","Burkina Faso",Nord,Loroum,Titao,Titao,13.7677,-2.071,1,"AIB (Burkina Faso)",National,"On 15 March 2021, about a hundred of residents from the village of Solle demonstrated in front of the High Commissioner office in the town of Titao (Titao, Loroum). The demonstrators accused the Solle mayor of having relocated services to Ouahigouya and meddling in the management of the volunteer fighters (VDP). [size=about a hundred]",0,1622068033,BFA
8011716,854,BFO4535,4535,"15 March 2021",2021,1,"Violence against civilians","Sexual violence","Unidentified Armed Group (Burkina Faso)",,3,"Civilians (Burkina Faso)","Women (Burkina Faso)",7,37,"Western Africa","Burkina Faso",Centre-Nord,Sanmatenga,Dablo,Perko,13.664,-1.2582,2,UNHCR,Other,"On 15 March 2021, two unknown gunmen aboard a motorbike raped two women near the village of Perko (Dablo, Sanmatenga).",0,1622068033,BFA
8011717,854,BFO4449,4449,"15 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Burkina Faso)","Students (Burkina Faso)",6,,,0,60,"Western Africa","Burkina Faso",Centre,Kadiogo,Ouagadougou,Ouagadougou,12.3703,-1.5247,1,"Wakat Sera",National,"On 15 March 2021, a number of students staged a demonstration in the capital of Ouagadougou (Ouagadougou, Kadiogo). They demonstrated in reaction to 'rumors' on the cancellation of the subjects of choice concerning the subjects of History-Geography and Science of Life and Earth and a compulsory test for new baccalaureate holders before entering public universities. [size=no report]",0,1622068033,BFA
7757518,562,NIR1743,1743,"15 March 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Niger)","Teachers (Niger)",7,37,"Western Africa",Niger,Maradi,"Guidan Roumdji",Tibiri,"Dan Mani",13.2996,6.7105,1,"Le Souffle de Maradi","New media","On 15 March 2021, unknown gunmen coming from Nigeria abducted three people including a teacher in the village of Dan Mani (Guidan Roumdji, Maradi).",0,1616447511,NER
7757267,288,GHA1197,1197,"15 March 2021",2021,1,"Violence against civilians","Sexual violence","Unidentified Armed Group (Ghana)",,3,"Civilians (Ghana)","Upper Dixcove Communal Group (Ghana)",7,37,"Western Africa",Ghana,Western,"Ahanta West",,Dixcove,4.7949,-1.9465,1,"3 News",National,"On 15 March 2021, unidentified gunmen attacked the a sub-chief of upper Dixcove and assaulted and stripped him naked in Dixcove town (Ahanta West, Ghana).",0,1616447510,GHA
8048611,854,BFO4664,4664,"15 March 2021",2021,3,"Violence against civilians",Attack,"VDP: Volunteer for Defense of Homeland",,4,"Civilians (Burkina Faso)","Fulani Ethnic Group (Burkina Faso); Pastoralists (Burkina Faso); Konkin-Foulgo Communal Group (Burkina Faso)",7,47,"Western Africa","Burkina Faso",Centre-Nord,Bam,Zimtenga,Konkin-Foulgo,13.5771,-1.5004,1,Signal,"New media","Around 15 March 2021 (month of), volunteer fighters (VDP) killed a Fulani leader in the village of Konkin-Foulgo (Zimtenga, Bam).",1,1622493899,BFA
8070126,466,MLI4889,4889,"15 March 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Civilians (Mali)","Government of Mali (2020-2021); Labour Group (Mali)",7,27,"Western Africa",Mali,Sikasso,Yorosso,Koumbia,Koumbia,12.5963,-4.69,1,"Bamada; Whatsapp; Signal; Radio Guintan","New media-National","On 15 March 2021, presumed Katiba Macina (JNIM) militants entered the town hall in the town of Koumbia (Yorosso, Sikasso). The militants stripped employees of their belongings, seized two motorbikes, and took a social worker hostage, who was released shortly after.",0,1623708353,MLI
7782131,566,NIG20137,20137,"15 March 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) - Lake Chad Faction",,2,12,"Western Africa",Nigeria,Borno,Dikwa,,Dikwa,12.024,13.9165,2,"Concise News",National,"On 15 March 2021, Nigerian military troops clashed with ISWAP fighters along Dikwa - Ajiri axis (Dikwa LGA, Borno), killing six fighters and recovering weapons and ammunition.",6,1617065404,NGA
7757637,566,NIG20132,20132,"14 March 2021",2021,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Oyo,"Saki West",,Saki,8.6667,3.3833,2,"Sahara Reporters",Regional,"On 14 March 2021, Fulani pastoralists attacked three men at Igbo-Ora in Saki (Saki West LGA, Oyo), injuring one.",0,1616447511,NGA
7757392,566,NIG20123,20123,"14 March 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Kaduna Communal Militia (Nigeria)",,4,14,"Western Africa",Nigeria,Kaduna,Ikara,,Ikara,11.1775,8.2267,1,"Daily Champion",National,"On 14 March 2021, a Kaduna communal militia invaded the Government Science Secondary School in Ikara (Ikara LGA, Kaduna) but were repelled by Nigerian military troops.",0,1616447511,NGA
7757395,566,NIG20124,20124,"14 March 2021",2021,2,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Kaduna Communal Militia (Nigeria)",,4,14,"Western Africa",Nigeria,Kaduna,Chikun,,Gwagwada,10.2544,7.2279,2,"Daily Independent (Nigeria)",National,"Around 14 March 2021 (as reported), Nigerian troops clashed with a Kaduna communal militia along the Gwagwada-Chikun Road (Chikun LGA, Kaduna), killing two militiamen and injuring others.",2,1616447511,NGA
7757400,566,NIG20125,20125,"14 March 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Unidentified Armed Group (Nigeria)",,3,13,"Western Africa",Nigeria,Anambra,"Onisha North",,Onitsha,6.1454,6.7885,1,"Daily Independent (Nigeria)",National,"On 14 March 2021, unidentified gunmen clashed with the Nigerian Navy near the stockfish market in Onitsha (Onitsha North LGA, Anambra), killing two naval officers.",2,1618488660,NGA
7757420,566,NIG20130,20130,"14 March 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Kaduna Communal Militia (Nigeria)",,4,14,"Western Africa",Nigeria,Kaduna,Igabi,,Igabi,10.7889,7.7749,1,"Daily Trust (Nigeria)",National,"On 14 March 2021, Nigerian military troops clashed with a Kaduna communal militia at Federal Airports Authority of Nigeria quarters at Kaduna Airport in Igabi (Igabi LGA, Kaduna) following the attempted abduction of residents from the staff quarters. No reported fatalities.",0,1616447511,NGA
7757422,566,NIG20128,20128,"14 March 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Niger Communal Militia (Nigeria)",,4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Niger,Suleja,,Suleja,9.1758,7.1808,2,"Daily Trust (Nigeria)",National,"On 14 March 2021, a Niger communal militia abducted 11 residents at Chaza community on the outskirts of Suleja (Suleja NGA, Niger). Reason for abduction unknown.",0,1616447511,NGA
7757424,566,NIG20129,20129,"14 March 2021",2021,1,Battles,"Armed clash","Police Forces of Nigeria (2015-)","Naharati Communal Militia (Nigeria)",1,"Unidentified Armed Group (Nigeria)",,3,13,"Western Africa",Nigeria,"Federal Capital Territory",Abaji,,Abaji,8.4667,6.95,2,"Daily Trust (Nigeria)",Subnational,"On 14 March 2021, Nigerian police and local militiamen clashed with suspected kidnappers at Naharati community (Abaji LGA, FCT), killing two.",2,1616447511,NGA
7780996,566,NIG20126,20126,"14 March 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)","MNJTF: Multinational Joint Task Force",1,"Islamic State (West Africa) - Lake Chad Faction",,2,12,"Western Africa",Nigeria,Borno,Mobbar,,Damasak,13.0977,12.4952,1,"Telegram; Daily Post (Nigeria)","New media-National","On 14 March 2021, Nigerian military and MNJTF troops clashed with ISWAP fighters in Damasak (Mobbar LGA, Borno) following a suicide attack by ISWAP. Following the clash, Nigerian Airforce conducted air strikes against ISWAP fighters in the same area. Property damage reported including the alleged destruction of a United Nations Helicopter. Military sources report two soldiers and 39 ISWAP fighters were killed in the clash. ISWAP sources report 12 soldiers were killed and weapons and ammunition seized.",41,1617065402,NGA
7757445,566,NIG20131,20131,"14 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Nigeria)",,6,,,0,60,"Western Africa",Nigeria,Anambra,Ayamelum,,Anaku,6.4664,6.9316,1,"EONS Intelligence",National,"On 14 March 2021, youth residents staged a protest in Anaku (Ayamelum LGA, Anambra) against the abduction of residents by Fulani pastoralists. [size=no report]",0,1616447511,NGA
7780997,566,NIG20127,20127,"14 March 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) - Lake Chad Faction",,2,12,"Western Africa",Nigeria,Borno,Jere,,Dusuman,11.9084,13.2435,2,"Daily Trust (Nigeria); Telegram","New media-National","On 14 March 2021, ISWAP fighters clashed with Nigerian military troops at Zabarmari town in Dusuman (Jere LGA, Borno), allegedly killing and wounding several soldiers. Community sources on the other hand report no soldiers were killed.",0,1617065402,NGA
7757202,566,NIG20119,20119,"14 March 2021",2021,1,Battles,"Armed clash","Lapai Communal Militia (Nigeria)",,4,"Niger Communal Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Niger,Agaie,,Lapai,9.0444,6.5709,2,"Blueprint; Daily Independent (Nigeria)",National,"On 14 March 2021, local militiamen clashed with a Niger communal militia following an attack on Gulu, Fapo and Ebbo communities (Lapai LGA, Niger), killing at least four Niger communal militiamen. Fatalities split across three events.",1,1618488666,NGA
7757203,566,NIG20120,20120,"14 March 2021",2021,1,Battles,"Armed clash","Lapai Communal Militia (Nigeria)",,4,"Niger Communal Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Niger,Lapai,,Gulu,8.6666,6.6,1,"Daily Independent (Nigeria); Blueprint",National,"On 14 March 2021, local militiamen clashed with a Niger communal militia following an attack on Gulu, Fapo and Ebbo communities (Lapai LGA, Niger), killing at least four Niger communal militiamen. Fatalities split across three events.",1,1616447510,NGA
7757204,566,NIG20121,20121,"14 March 2021",2021,1,Battles,"Armed clash","Lapai Communal Militia (Nigeria)",,4,"Niger Communal Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Niger,Lapai,,Ebbo,8.45,6.5833,1,"Blueprint; Daily Independent (Nigeria)",National,"On 14 March 2021, local militiamen clashed with a Niger communal militia following an attack on Gulu, Fapo and Ebbo communities (Lapai LGA, Niger), killing at least four Niger communal militiamen. Fatalities split across three events.",2,1616447510,NGA
7927458,566,NIG20122,20122,"14 March 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Women (Nigeria); Students (Nigeria)",7,37,"Western Africa",Nigeria,Ogun,"Egbado North",,Aiyetoro,7.2333,3.0333,1,"Blueprint; Daily Independent (Nigeria)",National,"On 14 March 2021, unidentified gunmen abducted two female students from Olabisi Onabanjo University in Aiyetoro (Egbado North LGA, Ogun). Gunmen demanded ransom. Kidnapped victims were later released. Unclear if ransom was paid. Three suspects were arrested.",0,1620076266,NGA
8011720,854,BFO4446,4446,"14 March 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Burkina Faso)","Teachers (Burkina Faso)",7,27,"Western Africa","Burkina Faso",Centre-Nord,Bam,Kongoussi,Zoura,13.2826,-1.4764,1,"Infowakat; Radio Omega; AIB (Burkina Faso); MinuteBf","New media-National","On 14 March 2021, presumed JNIM militants abducted a high school treasurer in the village of Zoura (Kongoussi, Bam).",0,1622068033,BFA
8011723,466,MLI4888,4888,"14 March 2021",2021,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of France (2017-)",,8,28,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.8196,-1.2911,2,"Radio Guintan; Signal; Kibaru","New media-National","On 14 March 2021, an armored vehicle of the French forces struck an IED near Gossi (Gourma-Rharous, Tombouctou). The vehicle sustained damages. No casualties were reported. The device was likely planted by JNIM militants.",0,1622068033,MLI
8011726,854,BFO4531,4531,"14 March 2021",2021,1,"Strategic developments","Looting/property destruction","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Nord,Loroum,Titao,Toulfe,13.8826,-1.9551,1,UNHCR,Other,"Looting: On 14 March 2021, suspected JNIM militants seized school furniture in the village of Toulfe (Titao, Loroum).",0,1622068033,BFA
7784165,566,NIG20181,20181,"14 March 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) - Lake Chad Faction",,2,12,"Western Africa",Nigeria,Borno,Dikwa,,Adamari,11.8934,14.1836,1,Telegram,"New media","On 14 March 2021, ISWAP fighters clashed with Nigerian military troops at Adamari (Dikwa LGA, Borno), allegedly killing and wounding several soldiers. Unknown fatalities coded as 3.",3,1617065408,NGA
7791849,384,CDI2529,2529,"14 March 2021",2021,2,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Ivory Coast)",,3,"Civilians (Ivory Coast)","Labour Group (Ivory Coast); Baoule Ethnic Group (Ivory Coast)",7,37,"Western Africa","Ivory Coast",Lacs,Nzi,Kouassi-Kouassikro,Kouassi-Kouassikro,7.3414,-4.6771,1,"Abidjan TV",National,"Property destruction: Around 14 March 2021, overnight, unidentified men burnt down a restaurant belonging to a Baoule ethnic person in Kouassi-Kouassikro town (N'Zi, Lacs).",0,1618488678,CIV
7757644,566,NIG20118,20118,"13 March 2021",2021,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)","Farmers (Nigeria)",7,47,"Western Africa",Nigeria,Oyo,"Saki West",,Saki,8.6667,3.3833,2,"Sahara Reporters",Regional,"On 13 March 2021, Fulani pastoralists attacked and killed a farmer at Oke Orogun (Saki West LGA, Oyo). Unknown reason for attack.",1,1616447511,NGA
7757705,466,MLI4885,4885,"13 March 2021",2021,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Ansar Dine","JNIM: Group for Support of Islam and Muslims",2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2020-)",,8,28,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,2,"UN MINUSMA",Other,"On 13 March 2021, an armored MINUSMA vehicle struck an IED near the town of Kidal (Kidal, Kidal). No casualties were reported. The device was likely planted by Ansar Dine (JNIM) militants.",0,1616447511,MLI
